id,created_at,published_at,nome,sigla,preco,oscilacao_dia,liquidez,ultimo_rendimento,dy,pl,rentabilidade_mes,descricao,data_construcao_fundo,num_cotas_emitidas,vi_cota,tipo_gestao,publico_alvo,mandato,segmento,prazo_duracao,taxa_adm,yd_1,yd_3,yd_6,yd_12,yd_1_p,yd_3_p,yd_6_p,yd_12_p,num_ativos,num_estados,url
478,2019-07-20 09:41:08.791000,2019-07-20 09:41:08.791000,FDO INV IMOB - FII UBS (BR) OFFICE,RECT11,98.30,-0.71,606,0.21,0.21,120mi,1.12,"",N/A,1205292,100.00,N/A,N/A,N/A,N/A,N/A,N/A,0.2134,0.9735,1.9470,3.8940,0.22,0.99,1.98,3.96,0,0,https://www.fundsexplorer.com.br/funds/RECT11
479,2019-07-20 09:41:10.785000,2019-07-20 09:41:10.785000,BB RENDA DE PAPÉIS IMOBILIÁRIOS FDO INV IMOB - FII,RNDP11,934.99,-0.11,30,4.68,0.50,120mi,0.39,"


RNDP11 - Fundo
De Recebíveis Imobiliários
RNDP11 é um fundo imobiliário do
tipo papel. Seus investimentos tem como base
aplicações em títulos e valores mobiliários.
Fundos de papel como RNDP11 são
focados em aplicações em recebíveis imobiliários, que são investimentos
de renda fixa voltado ao setor imobiliário.
BB RENDA DE PAPEIS
IMOBILIÁRIOS é um fundo de investimento imobiliário do tipo ANBIMA gestão
ativa com segmento em títulos e valores mobiliários. O fundo tem um prazo de
duração de 10 anos, contado da primeira integralização de cotas. É constituído
sob a forma de condomínio fechado, de modo que suas cotas somente poderão ser
resgatadas ao término do seu prazo de duração.
Características do fundo RNDP11
Constituído em abril de 2012, o
fundo é destinado a investidores em geral, que possuam perfil de risco
compatível com o investimento em fundos de investimento imobiliário.
O objetivo do fundo é
proporcionar aos cotistas, rentabilidade ao seu investimento, primordialmente
por meio de aplicações em ativos financeiros de origem imobiliária, incluindo
títulos e valores mobiliários e seus direitos.
Sua administração e feita pelo
Votorantim Asset Management DTVM LTDA.
Os recursos do fundo serão
aplicados, sob a gestão do Administrador e observada a política de investimento
definida no regulamento (“Política de Investimento”).
As cotas do BB Renda de Papeis
Imobiliários são negociadas com o código (ticker) RNDP11 no mercado
de bolsa da B3 - Brasil, Bolsa e Balcão.
Sua taxa de administração é de
0,551% ao ano sobre patrimônio líquido ou valor de mercado do fundo se o fundo
fizer parte do índice de mercado (IFIX). 
Também possui uma taxa de performance de 20% sobre
rentabilidade que exceder a taxa DI.
Taxa DI significa as taxas médias
diárias dos depósitos interfinanceiros calculadas e divulgadas diariamente pela
B3.
A política de distribuição de rendimentos
do RNDP11 deve distribuir a seus cotistas, no mínimo, 95% dos resultados
auferidos, apurados segundo o regime de caixa.
No entanto, a título de
antecipação dos resultados, o resultado auferido num determinado período poderá
ser distribuído aos cotistas, mensalmente, até o 10º dia útil do mês
subsequente ao recebimento da receita.
BB RENDA DE PAPEIS IMOBILIÁRIOS – RNDP11
As aplicações realizadas no fundo
não contam com garantia do Administrador ou do Fundo Garantidor de Crédito, não
podendo o administrador ser responsabilizado por eventuais depreciações dos
ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do RNDP11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",17 de Abril de 2012,107481,1.000.00,Ativa,Investidores em Geral,Títulos e Valores Mobiliários,Títulos e Val Mob,Determinado,"0,55% a.a., incidente sobre o PL do Fundo",4.6800,15.2930,30.3410,61.1694,0.50,1.64,3.25,6.54,0,0,https://www.fundsexplorer.com.br/funds/RNDP11
480,2019-07-20 09:41:12.884000,2019-07-20 09:41:12.884000,FDO INV IMOB RIO NEGRO - FII,RNGO11,85.50,+0.72,6787,0.55,0.69,250mi,-4.75,"


RNGO11 – Um Fundo De Lajes Corporativas
RNGO11 é um fundo imobiliário do
tipo tijolo onde seus investimentos tem como base
principal imóveis do segmento lajes corporativas.
O FII RNGO11 tem como
principal objetivo a realização de investimentos imobiliários de longo prazo.
Rio Negro FII é
proprietário do Edifício Padauri, Edifício Demini e Deck Park do Condomínio Centro Administrativo Rio
Negro onde sua finalidade é auferir renda imobiliária através de contratos de
locação com inquilinos dos imóveis e distribuir aos cotistas do fundo.
Características do Fundo RNGO11
RNGO11 iniciou suas
atividades em maio de 2012 e possui até então seu foco em edifícios
comercias sendo sua base escritórios. 
O fundo poderá adquirir ativos alvo
que atendam aos interesses e aos critérios estabelecidos
em seu regulamento.
As cotas do fundo são destinadas
a investidores em geral, sejam:
·        
Pessoas físicas ou jurídicas;
·        
Investidores institucionais;
·        
Fundos de investimento;
·        
Ou quaisquer outros veículos de investimento.
Administrado pelo Rio Bravo
Investimentos DTVM Ltda que além de desempenhar suas atividades relativas a
essa função, também atua como gestor de recursos do fundo.  
O fundo é negociado com o código
(ticker) RNGO11 listado na bolsa de valores B3.
Sua taxa de administração fica entre 0,18 e 0,24% ao ano
sobre patrimônio líquido (mínimo R$ 25.000,00 mensais corrigido pelo IGPM), de
acordo com tabela anexada no regulamento. Estão incluídos gestão e custódia nessa
taxa.
Falando agora da política de
distribuição de rendimentos do RNGO11, considera-se o produto decorrente
do recebimento direto ou indireto dos valores das receitas de locação bem como
o eventual lucro líquido oriundo de aplicações em ativos de investimento.
Destaca-se que o RNGO11 deverá
distribuir, a seus cotistas, no mínimo, 95% dos lucros disponíveis em caixa, já
descontados os compromissos e eventuais investimentos programados.
Farão jus aos rendimentos do Rio
Negro – FII, os titulares de cotas no fechamento do último dia de cada mês.
Rio Bravo – RNGO11
Um fato importante a destacar é
que o fundo pode distribuir seus rendimentos a seus cotistas a cada 6 meses, no
entanto, é distribuído todos os meses pelo regime de caixa.
Além disso, outro ponto
importante é a vedação da realização de operações com derivativos, exceto
quando tais operações forem realizadas exclusivamente para fins de proteção
patrimonial, devendo a exposição ser sempre, no máximo, o valor do Patrimônio
Líquido.
Dúvidas e esclarecimento, contate
o fundo através do e-mail ri@riobravo.com.br
.
Por fim, para conferir outros
dados e indicadores do RNGO11, continue navegando em nosso site. Temos
todas as informações necessárias disponíveis aqui. No entanto, caso não
encontre o que está procurando, nos mande um e-mail que faremos o possível para
melhorar a sua experiência.    



",20 de Abril de 2012,2676000,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,20% a.a. sobre o PL",0.5500,1.5300,2.9700,5.8500,0.64,1.79,3.47,6.84,3,1,https://www.fundsexplorer.com.br/funds/RNGO11
481,2019-07-20 09:41:15.140000,2019-07-20 09:41:15.140000,SANTANDER AGÊNCIAS FDO INV IMOB - FII,SAAG11,125.69,-0.13,14813,0.93,0.73,510mi,2.48,"


                  O Fundo é um fundo de investimento imobiliário constituído sob a forma de condomínio fechado.
                


",24 de Setembro de 2012,4014340,100.00,Passiva,Investidores em Geral,Renda,Outros,Indeterminado,"0,25% a.a. P.L. do Fundo na data da emissão.",0.9300,2.7500,5.4400,10.6600,0.74,2.19,4.33,8.48,28,7,https://www.fundsexplorer.com.br/funds/SAAG11
482,2019-07-20 09:41:16.826000,2019-07-20 09:41:16.826000,FDO INV IMOB - FII SIA CORPORATE,SAIC11B,57.51,+1.79,2,0.73,0.00,110mi,0.00,"


                  O Fundo destina-se aos investidores qualificados, nos termos do artigo 109 da Instrução CVM nº 409, e sua distribuição dar-se-á por meio de oferta pública com esforços restritos, de acordo com a Instrução CVM  nº  476.  O  Empreendimento  será  objeto  de  incorporação  imobiliária,  nos  termos  da  Lei  nº 4.591/64,   e   o   seu   memorial   de   incorporação   será   levado   a   registro   na(s)   matrícula(s)   do Empreendimento.  A  incorporação  do  Empreendimento  será  submetida  ao  regime  de  afetação,  nos termos  da  Lei  nº 10.931, de 02 de agosto de 2004 (“Lei nº 10.931/04”), pelo qual o terreno e as acessões  objeto  da  incorporação  imobiliária,  bem  como  os  demais  bens  e  direitos  a  ela  vinculados, manter-se-ão apartados  do  patrimônio  da  Incorporadora  e  constituem  patrimônio  de  afetação, destinado  à  consecução  da  incorporação  correspondente  e  à  entrega  das  unidades  imobiliárias  aos respectivos adquirentes.
                


",12 de Novembro de 2012,650000,100.00,Passiva,Investidor Qualificado,Desenvolvimento para Renda,Lajes Corporativas,Indeterminado,N/A,0.7322,2.2535,4.4268,8.8537,1.27,3.92,7.70,15.40,0,0,https://www.fundsexplorer.com.br/funds/SAIC11B
483,2019-07-20 09:41:18.951000,2019-07-20 09:41:18.951000,FDO INV IMOB SCP,SCPF11,10.70,+0.19,7253,0.06,0.53,48mi,0.34,"


SCPF11 – Um
FII De Shopping Center
SCPF11 é um fundo imobiliário do tipo tijolo. Seus
investimentos são destinados prioritariamente em propriedades de shoppings.
fundos de tijolo como o SCPF11 tem como objetivo
comprar ou construir ativos para alugar e gerar uma renda mensal. São assim
chamados por representarem os imóveis físicos (tangíveis) propriamente ditos.
O FII SCP é um fundo de
investimento imobiliário do tipo ANBIMA renda gestão ativa de segmento
shoppings. É constituído sob a forma de condomínio fechado, com prazo de
duração indeterminado, regido pelas disposições legais e regulamentares que lhe
forem aplicáveis.
Características do fundo SCPF11
O Fundo Imobiliário SCP foi constituído em janeiro de
1997 e tem por objeto a aplicação, em investimentos de natureza imobiliária,
para ganho de capital e obtenção de renda, por meio da aquisição de qualquer
ativo alvo.
O fundo terá por política básica realizar investimentos de
longo prazo objetivando obter receitas por meio de ativos imobiliários.
É administrado pela BR Capital
DTVM S.A.
Seus recursos serão aplicados sob a gestão da
administradora, segundo uma política de investimentos definida de forma a
proporcionar aos cotistas uma remuneração para o investimento realizado.
As cotas do FII SCP são
negociadas com o código (ticker) SCPF11 no mercado de bolsa da B3 -
Brasil, Bolsa e Balcão.
Sua taxa de administração é de
4,0% sobre a receita liquida do fundo acrescido de R$ 1.500,00 mensais corrigido
pelo IGPDI.
Os rendimentos do SCPF11
serão distribuídos aos cotistas mensalmente. A remuneração corresponderá a uma
participação no rendimento líquido auferido pelo fundo, sendo o valor atribuído
a cada cota, apurado no último dia útil de cada mês e pago até o 15º dia útil
do mês subsequente.
Em adição, semestralmente poderão
ser distribuídos rendimentos decorrentes de outros resultados positivos
excepcionalmente auferidos pelo fundo.
FII SCP – SCPF11
As aplicações realizadas no fundo
não contam com garantia do Administrador ou do Fundo Garantidor de Crédito, não
podendo o administrador ser responsabilizado por eventuais depreciações dos
ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do SCPF11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",03 de Janeiro de 1997,42000,100.00,Ativa,Investidores em Geral,Renda,Shoppings,Indeterminado,N/A,0.0565,0.1472,0.3478,0.6665,0.53,1.38,3.25,6.23,1,1,https://www.fundsexplorer.com.br/funds/SCPF11
484,2019-07-20 09:41:21.184000,2019-07-20 09:41:21.184000,SDI LOGÍSTICA RIO FDO INV IMOB - FII,SDIL11,109.00,-2.12,38036,0.64,0.56,440mi,0.08,"


                  O FII SDI Rio Bravo Renda Logística tem por objeto a realização de investimentos em empreendimentos imobiliários de longo prazo, por meio de aquisição e posterior gestão patrimonial de imóveis de natureza logística e industrial, notadamente galpões logísticos, preferencialmente nos Estados de São Paulo e/ou Rio de Janeiro.
                


",23 de Agosto de 2012,1438853,100.00,Ativa,Investidores em Geral,Renda,Logística,Indeterminado,"0,84% a.a.  (mínimo de R$ 80 mil mensais)",0.6400,1.9200,3.8400,7.6800,0.59,1.76,3.52,7.05,3,2,https://www.fundsexplorer.com.br/funds/SDIL11
485,2019-07-20 09:41:26.999000,2019-07-20 09:41:26.999000,FDO INV IMOB SHOPPING PÁTIO HIGIENÓPOLIS,SHPH11,954.00,-0.10,31,3.60,0.38,430mi,3.15,"


                  O FII Shopping Pátio Higienópolis tem por objetivo a exploração comercial do Shopping Pátio Higienópolis, onde possui participação de 25,6775% no empreendimento.
A parcela do patrimônio do Fundo não aplicada nos Ativos Imobiliários poderá ser aplicada em ativos de renda fixa, públicos ou privados, incluindo, sem limitação:

(i) títulos públicos federais,
(ii) operações compromissadas lastreadas nesses títulos, e
(iii) títulos de emissão ou coobrigação de instituição financeira, incluindo certificados de depósito bancário (CDB) (“Ativos de Renda Fixa, e em conjunto com os Ativos Imobiliários “Ativos”)
                


",07 de Dezembro de 1999,400000,100.00,Passiva,Investidores em Geral,Renda,Shoppings,Indeterminado,"0,20% ao ano sobre valor de mercado das cotas",3.6000,10.8000,23.4000,44.7000,0.38,1.13,2.45,4.69,1,1,https://www.fundsexplorer.com.br/funds/SHPH11
486,2019-07-20 09:41:29.098000,2019-07-20 09:41:29.098000,SP DOWNTOWN FDO INV IMOB - FII,SPTW11,87.18,+0.09,4712,0.61,0.69,130mi,-0.40,"",12 de Março de 2013,1798000,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,N/A,0.6100,1.8300,3.6600,7.0800,0.70,2.10,4.20,8.12,2,1,https://www.fundsexplorer.com.br/funds/SPTW11
487,2019-07-20 09:41:31.316000,2019-07-20 09:41:31.316000,FDO INV IMOB - FII TB OFFICE,TBOF11,83.01,-2.10,20758,0.37,0.45,880mi,2.81,"


                  O  objeto  do  Fundo  é  primordialmente  o  investimento  em  empreendimentos  imobiliários,  inicialmente  por  meio  da aquisição  de até  100% (cem por cento) do empreendimento comercial denominado  Edifício Tower Bridge Corporate, situado  na  Avenida  Jornalista  Roberto  Marinho,  nº  85,  na  Cidade  de  São  Paulo,  no  Estado  de  São  Paulo,  descrito  e 
caracterizado na matrícula nº 207.428 do 15º Oficial de Registro de Imóveis de São Paulo (“Imóvel-Alvo”).
                


",28 de Dezembro de 2012,10050000,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,20%a.a. sobre o total de ativos",0.3723,0.9957,1.6660,2.8909,0.45,1.20,2.01,3.48,1,1,https://www.fundsexplorer.com.br/funds/TBOF11
488,2019-07-20 09:41:33.521000,2019-07-20 09:41:33.521000,CSHG TOP FOFII FDO INV IMOB - FII,TFOF11,144.00,+0.70,406,4.00,2.84,110mi,10.53,"


TFOF11 – Um Fundo De Fundos Imobiliários
TFOF11 é um fundo imobiliário do
tipo FOF – Fundo de fundos. Seus investimentos são destinados a aplicações em
outros FIIs.
Fundos de fundos como o TFOF11
são reconhecidos pelo fato de aplicarem seus recursos em cotas de outros
fundos imobiliários.
O FII HEDGE TOP FOFII é um
fundo de investimento imobiliário do tipo ANBIMA gestão ativa do segmento de
títulos e valores mobiliários. É constituído sob a forma de condomínio fechado,
com prazo de duração de 5 anos contados da data da primeira integralização de
cotas da 2ª emissão, prorrogáveis por mais 1 ano a critério do gestor, sendo
regido por seu regulamento e pelas disposições legais que lhe forem aplicáveis.
Características do fundo TFOF11
O Fundo Imobiliário Hedge Top
FOFII foi constituído em agosto de 2014 e tem como objetivo proporcionar a
seus cotistas a valorização e a rentabilidade de suas cotas no longo prazo,
conforme a política de investimentos do fundo.
Tem como principal ativo, cotas
de outros FII, com foco tanto dos rendimentos quanto ganho de capital no
processo do desinvestimento.
Destinado exclusivamente à
aplicação de recursos por investidores qualificados, conforme definidos no seu
regulamento, que entendam os riscos relacionados aos objetivos e às atividades
do fundo e que busquem retorno de seus investimentos de risco no longo prazo.
O TFOF11 tem como
rentabilidade alvo superar a variação do Índice de Fundos de Investimentos
Imobiliários – IFIX.
Cumpre ressaltar que o Benchmark
acima descrito não representa promessa, garantia, estimativa, projeção ou
sugestão de rentabilidade aos cotistas por parte da administradora.
É administrado pelo Hedge
Investments DTVM Ltda e sua gestão é feita pela Hedge Investments Real State
Gestão de Recursos Ltda.
As cotas do HEDGE TOP FOFII são
negociadas com o código (ticker) TFOF11 no mercado de bolsa da B3 -
Brasil, Bolsa e Balcão.
Sua taxa de administração é de
0,80% ao ano sobre o patrimônio líquido do fundo (gestão incluso). Taxa de
performance de 20% sobre o que exceder o IFIX – semestral.
A política de distribuição de rendimentos
do TFOF11 deve distribuir a seus cotistas, no mínimo, 95% dos resultados
auferidos, apurados segundo o regime de caixa.
A título de antecipação dos
resultados a serem distribuídos semestralmente, o resultado auferido no
semestre será distribuído aos cotistas, mensalmente, até o 10º dia útil do mês
subsequente ao recebimento da receita.
FII HEDGE TOP FOFII – TFOF11
As aplicações realizadas no fundo
não contam com garantia do Administrador ou do Fundo Garantidor de Crédito, não
podendo o administrador ser responsabilizado por eventuais depreciações dos
ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do TFOF11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",07 de Agosto de 2014,5000,1.000.00,Ativa,Investidor Qualificado,Títulos e Valores Mobiliários,Títulos e Val Mob,Determinado,"0,80% ao ano sobre o patrimônio líquido do Fundo",4.0000,7.3000,10.2000,17.8000,2.78,5.07,7.08,12.36,0,0,https://www.fundsexplorer.com.br/funds/TFOF11
489,2019-07-20 09:41:35.426000,2019-07-20 09:41:35.426000,FDO INV IMOB TG ATIVO REAL,TGAR11,129.30,+0.00,10003,1.01,0.79,150mi,1.33,"",09 de Dezembro de 2016,713404,N/A,Ativa,Investidores em Geral,Híbrido,Outros,Indeterminado,"1,5% a.a",1.0100,2.6900,5.0800,9.8600,0.78,2.08,3.93,7.63,0,0,https://www.fundsexplorer.com.br/funds/TGAR11
490,2019-07-20 09:41:37.357000,2019-07-20 09:41:37.357000,FDO INV IMOB - FII CYRELA THERA CORPORATE,THRA11,137.90,+0.07,450,0.61,0.44,150mi,2.69,"


                  O fundo foi constituído sob a forma de condomínio fechado, com prazo de duração indeterminado, por seu regulamento e pelas disposições legais e regulamentares que lhe forem aplicáveis.
                


",11 de Agosto de 2011,1368247,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,20% a.a. sobre o valor total de ativos",0.6066,1.7901,3.5234,6.9643,0.44,1.30,2.56,5.05,1,1,https://www.fundsexplorer.com.br/funds/THRA11
491,2019-07-20 09:41:39.368000,2019-07-20 09:41:39.368000,FDO INV IMOB - FII TORRE NORTE,TRNT11,200.00,+0.00,23,0.80,0.40,780mi,5.72,"


                  O Fundo de Investimento Imobiliário Torre Norte, foi constituído sob a forma de condomínio fechado, em uma comunhão de recursos destinados à aplicação em empreendimentos imobiliários, conforme definidos na regulamentação vigente, com prazo de duração indeterminado, disciplinado pela Lei nº 8.668, de 25 de junho de  1993,  conforme  alterada  (“Lei  8.668/93
”),  pela  Instrução  nº  472,  emitida  pela  Comissão  de  Valores Mobiliários (“CVM”) em 31 de outubro de 2008 (“Instrução CVM 472/08”), e demais disposições legais e regulamentares que lhe forem aplicáveis e será regido pelo regulamento do fundo.
                


",10 de Agosto de 2001,3935562,152.47,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"1,50% sobre o rendimento mensal",0.8021,2.1110,4.3360,7.5324,0.40,1.06,2.17,3.77,1,1,https://www.fundsexplorer.com.br/funds/TRNT11
492,2019-07-20 09:41:41.547000,2019-07-20 09:41:41.547000,TRX REALTY LOGÍSTICA RENDA I FDO INV IMOB - FII,TRXL11,106.50,+1.82,3400,0.37,0.36,180mi,1.32,"",12 de Agosto de 2010,1649303,100.00,Passiva,Investidores em Geral,Renda,Logística,Indeterminado,"1,48% + escrituração sobre o PL",0.3731,1.2148,2.4065,4.4466,0.35,1.14,2.26,4.18,6,3,https://www.fundsexplorer.com.br/funds/TRXL11
493,2019-07-20 09:41:43.228000,2019-07-20 09:41:43.228000,FDO INV IMOB - FII UBS (BR) RECEB IMOB,UBSR11,108.85,+0.32,15406,0.94,0.86,320mi,4.52,"",16 de Outubro de 2017,310888,100.00,Ativa,Investidores em Geral,Renda,Títulos e Val Mob,Indeterminado,"0,20% a.a. / PL",0.9400,2.5370,4.7904,13.1772,0.86,2.33,4.40,12.11,0,0,https://www.fundsexplorer.com.br/funds/UBSR11
494,2019-07-20 09:41:46.428000,2019-07-20 09:41:46.428000,VALORA RE III FDO INV IMOB - FII,VGIR11,104.04,-1.11,10270,0.74,0.69,110mi,4.68,"


VGIR11 – Um
Fundo Focado Em Certificados De Recebíveis Imobiliários
VGIR11 é
um fundo imobiliário do tipo papel. Seus investimentos tem como base principal
aplicações em títulos e valores mobiliários.
Fundos de papel como o VGIR11 investem
de forma predominante em títulos de dívida imobiliária e outros valores
mobiliários. Dentre os títulos permitidos, os mais comum são os certificados
de recebíveis imobiliários (CRIs).
VALORA RE III é um fundo
de investimento imobiliário do tipo ANBIMA renda gestão ativa do segmento de
títulos e valores mobiliários. É constituído sob a forma de condomínio fechado,
com prazo de duração indeterminado, regido pelas disposições legais e
regulamentares que lhe forem aplicáveis.
Características do fundo VGIR11
o Fundo Imobiliário Valora RE
III foi constituído em março de 2018, por meio do “Instrumento
Particular de Constituição do Valora RE III Fundo de Investimento Imobiliário -
FII”.
Seu objeto é auferir rendimentos
e ganhos de capital por meio do investimento e, conforme o caso,
desinvestimento, em CRIs emitidos na forma de títulos de crédito nominativos,
escriturais e transferíveis, lastreados em créditos imobiliários.
O fundo deverá ter, no mínimo,
67% de seu patrimônio líquido investido em ativos alvo (CRI), os quais deverão
respeitar o limite de concentração e os seguintes critérios de elegibilidade,
conforme descrito em seu regulamento.
O fundo é
administrado e será representado pela BTG PACTUAL SERVIÇOS FINANCEIROS S.A.
DTVM.
As atividades de gestão da
carteira do fundo serão exercidas pela Valora Gestão de Investimentos.
As cotas
do Valora RE III FII são negociadas com o código (ticker) VGIR11
no mercado de bolsa da B3 - Brasil, Bolsa e Balcão.
Sua taxa
de administração é de 0,20% ao ano sobre o patrimônio líquido do fundo, com
valor mínimo mensal de R$20.000 no 1º ano de funcionamento do fundo, e de R$
25.000 mensal a partir do 2º ano do fundo.
Já a sua taxa de gestão é de
0,80% ao ano sobre o patrimônio líquido do fundo.
A escrituração também possui a
sua taxa equivalente a R$1,40 mensais por cotista, com valor mínimo mensal de
R$3.000, limitado a 0,06% ao ano sobre o patrimônio líquido do fundo.
Por último, a taxa de performance
na proporção de 20% sobre o que exceder CDI (utilizando marca d´água). Provisionada
diariamente e paga semestralmente nos meses de julho e janeiro.
A política
de distribuição de rendimentos do VGIR11 deve distribuir a seus
cotistas, no mínimo, 95% dos resultados auferidos, apurados segundo o regime de
caixa.
O resultado auferido num
determinado período será distribuído aos cotistas, mensalmente, sempre até o
13º dia útil do mês subsequente ao do recebimento dos recursos.
O VGIR11 manterá sistema
de registro contábil, permanentemente atualizado, de forma a demonstrar aos cotistas
as parcelas distribuídas a título de pagamento de rendimento.
Valora RE III FII – VGIR11
As
aplicações realizadas no fundo não contam com garantia do Administrador ou do
Fundo Garantidor de Crédito, não podendo o administrador ser responsabilizado
por eventuais depreciações dos ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do VGIR11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",27 de Julho de 2018,401618,N/A,Ativa,Investidores em Geral,Renda,Títulos e Val Mob,Indeterminado,"0,20% ao ano sobre o patrimônio líquido do Fundo, com valor mínimo mensal de R$20.000 no 1º ano de funcionamento do Fundo, e de R$ 25.000 mensal a partir do 2º ano do Fundo.",0.7409,2.3309,4.7109,9.4370,0.71,2.24,4.53,9.07,0,0,https://www.fundsexplorer.com.br/funds/VGIR11
495,2019-07-20 09:41:48.298000,2019-07-20 09:41:48.298000,VINCI LOGÍSTICA FDO INV IMOB - FII,VILG11,114.60,-0.33,26459,0.73,0.66,230mi,1.01,"",N/A,717200,N/A,Ativa,Investidor Qualificado,Renda,Logística,Indeterminado,"0,95% a.a.",0.7300,2.3300,4.4600,7.6872,0.64,2.03,3.89,6.71,3,2,https://www.fundsexplorer.com.br/funds/VILG11
496,2019-07-20 09:41:50.353000,2019-07-20 09:41:50.353000,VINCI SHOPPING CENTERS FDO INVEST IMOB - FII,VISC11,109.45,-0.05,22706,0.55,0.51,820mi,2.20,"


                  O Vinci Shopping Centers FII é um fundo de investimento imobiliário gerido pela Vinci Real Estate Gestora de Recursos Ltda. O Fundo tem por objetivo a obtenção de renda, mediante a aplicação de recursos, preponderantemente em shopping centers, bem como o ganho de capital obtido com a compra e venda dos mesmos. Sua estratégia de crescimento está focada em aquisições de imóveis prontos. O Fundo  não pretende investir em projetos greenfield, embora possa realizar reformas, expansões ou benfeitorias nos Imóveis com o objetivo de potencializar os retornos decorrentes de sua exploração comercial ou eventual comercialização.
                


",01 de Novembro de 2017,3215033,100.00,Ativa,Investidores em Geral,Renda,Shoppings,Indeterminado,"1,35% a.a.",0.5500,1.6000,3.4126,7.0610,0.50,1.46,3.12,6.45,10,8,https://www.fundsexplorer.com.br/funds/VISC11
497,2019-07-20 09:41:52.839000,2019-07-20 09:41:52.839000,FDO INV IMOB - FII VILA OLÍMPIA CORPORATE,VLOL11,100.00,-0.35,4221,0.39,0.38,150mi,1.37,"


                  Fundo  de  investimento  imobiliário  de  prazo  indeterminado  de  duração,  destinado  para aquisição e exploração de até 06 (seis) lajes coorporativas do empreendimento imobiliário Vila 
Olímpia Corporate, localizado na Rua Fidêncio Ramos, nº 302, Vila Olímpia, tendo, durante o período  entre  a  liquidação  do  fundo  até  a  obtenção do  habite  – se  do  empreendimento,  o 
pagamento  de  prêmio  de  locação  pela  Odebrecht  Realizações  SP  07  - Empreendimento Imobiliário Ltda., no valor de 9,00% ao ano sobre o valor de liquidação do fundo.
                


",26 de Março de 2012,1784828,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,09% a.a. (mínimo R$ 9.000,00/mês)",0.3874,1.1868,2.3571,4.4015,0.39,1.19,2.36,4.40,1,1,https://www.fundsexplorer.com.br/funds/VLOL11
498,2019-07-20 09:41:54.539000,2019-07-20 09:41:54.539000,VOTORANTIM SECURITIES MASTER FDO INV IMOB - FII,VOTS11,87.00,+0.00,2,0.51,0.59,81mi,-4.92,"",N/A,827913,N/A,Ativa,Investidores em Geral,Títulos e Valores Mobiliários,Títulos e Val Mob,Indeterminado,N/A,0.5100,1.4100,2.6700,4.1600,0.59,1.62,3.07,4.78,0,0,https://www.fundsexplorer.com.br/funds/VOTS11
